epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,83.2192,0.30354,0.26949,0.79496,0.98125,1,0.995,0.92119,0.34975,0.28738,0.80897,0.00055188,0.00055188,0.00055188
188,83.6476,0.31283,0.27795,0.83069,0.97876,1,0.995,0.93003,0.34687,0.28378,0.80992,0.000547164,0.000547164,0.000547164
189,84.0851,0.287,0.26018,0.7871,0.97876,1,0.995,0.93003,0.34687,0.28378,0.80992,0.000542448,0.000542448,0.000542448
190,84.5295,0.30436,0.28118,0.80927,0.97876,1,0.995,0.93003,0.34687,0.28378,0.80992,0.000537733,0.000537733,0.000537733
191,84.9559,0.28318,0.25542,0.79345,0.97876,1,0.995,0.93003,0.34687,0.28378,0.80992,0.000533017,0.000533017,0.000533017
192,85.3842,0.30139,0.26105,0.81352,0.97763,1,0.995,0.94094,0.29532,0.28377,0.80762,0.000528301,0.000528301,0.000528301
193,85.8267,0.30434,0.25737,0.83515,0.97763,1,0.995,0.94094,0.29532,0.28377,0.80762,0.000523586,0.000523586,0.000523586
194,86.2704,0.28581,0.27925,0.82033,0.97763,1,0.995,0.94094,0.29532,0.28377,0.80762,0.00051887,0.00051887,0.00051887
195,86.8149,0.27285,0.24898,0.79089,0.97763,1,0.995,0.94094,0.29532,0.28377,0.80762,0.000514154,0.000514154,0.000514154
196,87.2957,0.28071,0.25662,0.7976,0.97744,1,0.995,0.9356,0.2881,0.28568,0.81058,0.000509438,0.000509438,0.000509438
197,87.742,0.30365,0.29254,0.78679,0.97744,1,0.995,0.9356,0.2881,0.28568,0.81058,0.000504723,0.000504723,0.000504723
198,88.1651,0.30229,0.25248,0.76554,0.97744,1,0.995,0.9356,0.2881,0.28568,0.81058,0.000500007,0.000500007,0.000500007
199,88.5848,0.25449,0.24144,0.77548,0.97744,1,0.995,0.9356,0.2881,0.28568,0.81058,0.000495291,0.000495291,0.000495291
200,89.0151,0.2873,0.26515,0.77053,0.9795,1,0.995,0.94215,0.31248,0.27942,0.80825,0.000490576,0.000490576,0.000490576
201,89.4601,0.26828,0.2365,0.77586,0.9795,1,0.995,0.94215,0.31248,0.27942,0.80825,0.00048586,0.00048586,0.00048586
202,89.9072,0.27221,0.2522,0.79025,0.9795,1,0.995,0.94215,0.31248,0.27942,0.80825,0.000481144,0.000481144,0.000481144
203,90.3807,0.26642,0.2417,0.80787,0.9795,1,0.995,0.94215,0.31248,0.27942,0.80825,0.000476429,0.000476429,0.000476429
204,90.8599,0.28031,0.26663,0.81139,0.98277,1,0.995,0.94088,0.32929,0.28128,0.80582,0.000471713,0.000471713,0.000471713
205,91.2783,0.27855,0.2524,0.84875,0.98277,1,0.995,0.94088,0.32929,0.28128,0.80582,0.000466997,0.000466997,0.000466997
206,91.7916,0.30836,0.25235,0.85713,0.98277,1,0.995,0.94088,0.32929,0.28128,0.80582,0.000462281,0.000462281,0.000462281
207,92.2065,0.29202,0.25521,0.79647,0.98277,1,0.995,0.94088,0.32929,0.28128,0.80582,0.000457566,0.000457566,0.000457566
208,92.634,0.24805,0.26528,0.78274,0.98548,1,0.995,0.94305,0.2919,0.26403,0.80336,0.00045285,0.00045285,0.00045285
209,93.1014,0.26859,0.26685,0.79671,0.98548,1,0.995,0.94305,0.2919,0.26403,0.80336,0.000448134,0.000448134,0.000448134
210,93.5755,0.27204,0.24368,0.84699,0.98548,1,0.995,0.94305,0.2919,0.26403,0.80336,0.000443419,0.000443419,0.000443419
211,94.0332,0.28657,0.26885,0.79478,0.98548,1,0.995,0.94305,0.2919,0.26403,0.80336,0.000438703,0.000438703,0.000438703
212,94.4914,0.30706,0.25142,0.82877,0.9867,1,0.995,0.93953,0.2713,0.23579,0.80588,0.000433987,0.000433987,0.000433987
213,94.906,0.23225,0.23142,0.77897,0.9867,1,0.995,0.93953,0.2713,0.23579,0.80588,0.000429272,0.000429272,0.000429272
214,95.3212,0.26605,0.24034,0.79073,0.9867,1,0.995,0.93953,0.2713,0.23579,0.80588,0.000424556,0.000424556,0.000424556
215,95.8444,0.33699,0.27156,0.82579,0.9867,1,0.995,0.93953,0.2713,0.23579,0.80588,0.00041984,0.00041984,0.00041984
216,96.3001,0.26568,0.23339,0.81166,0.98721,1,0.995,0.95526,0.27231,0.25497,0.80376,0.000415124,0.000415124,0.000415124
217,96.7791,0.22831,0.23008,0.77522,0.98721,1,0.995,0.95526,0.27231,0.25497,0.80376,0.000410409,0.000410409,0.000410409
218,97.2322,0.26318,0.23455,0.7585,0.98721,1,0.995,0.95526,0.27231,0.25497,0.80376,0.000405693,0.000405693,0.000405693
219,97.6832,0.22777,0.23806,0.81602,0.98721,1,0.995,0.95526,0.27231,0.25497,0.80376,0.000400977,0.000400977,0.000400977
220,98.1397,0.27109,0.24902,0.7961,0.9869,1,0.995,0.93688,0.29704,0.25359,0.80451,0.000396262,0.000396262,0.000396262
221,98.5558,0.27248,0.24907,0.79337,0.9869,1,0.995,0.93688,0.29704,0.25359,0.80451,0.000391546,0.000391546,0.000391546
222,98.9856,0.28939,0.29541,0.80991,0.9869,1,0.995,0.93688,0.29704,0.25359,0.80451,0.00038683,0.00038683,0.00038683
223,99.435,0.24426,0.23436,0.8102,0.9869,1,0.995,0.93688,0.29704,0.25359,0.80451,0.000382115,0.000382115,0.000382115
224,99.8846,0.25693,0.24402,0.801,0.98579,1,0.995,0.94367,0.31493,0.26847,0.80791,0.000377399,0.000377399,0.000377399
225,100.304,0.29262,0.24252,0.80754,0.98579,1,0.995,0.94367,0.31493,0.26847,0.80791,0.000372683,0.000372683,0.000372683
226,100.821,0.27532,0.24932,0.79705,0.98579,1,0.995,0.94367,0.31493,0.26847,0.80791,0.000367967,0.000367967,0.000367967
227,101.232,0.23641,0.23174,0.80809,0.98579,1,0.995,0.94367,0.31493,0.26847,0.80791,0.000363252,0.000363252,0.000363252
228,101.662,0.28065,0.2481,0.81367,0.98499,1,0.995,0.95143,0.29572,0.26459,0.80966,0.000358536,0.000358536,0.000358536
229,102.1,0.26067,0.24312,0.81081,0.98499,1,0.995,0.95143,0.29572,0.26459,0.80966,0.00035382,0.00035382,0.00035382
230,102.546,0.2586,0.24479,0.77458,0.98499,1,0.995,0.95143,0.29572,0.26459,0.80966,0.000349105,0.000349105,0.000349105
231,102.974,0.2289,0.23046,0.80474,0.98499,1,0.995,0.95143,0.29572,0.26459,0.80966,0.000344389,0.000344389,0.000344389
232,103.407,0.28258,0.2544,0.82568,0.98565,1,0.995,0.94281,0.27767,0.25588,0.80892,0.000339673,0.000339673,0.000339673
233,103.826,0.22982,0.22321,0.80018,0.98565,1,0.995,0.94281,0.27767,0.25588,0.80892,0.000334958,0.000334958,0.000334958
234,104.245,0.25558,0.23753,0.76715,0.98565,1,0.995,0.94281,0.27767,0.25588,0.80892,0.000330242,0.000330242,0.000330242
235,104.761,0.25184,0.25127,0.78944,0.98565,1,0.995,0.94281,0.27767,0.25588,0.80892,0.000325526,0.000325526,0.000325526
236,105.219,0.24871,0.23399,0.8267,0.98705,1,0.995,0.96749,0.27103,0.24432,0.81015,0.00032081,0.00032081,0.00032081
237,105.685,0.24784,0.22962,0.76849,0.98705,1,0.995,0.96749,0.27103,0.24432,0.81015,0.000316095,0.000316095,0.000316095
238,106.136,0.2382,0.23184,0.78448,0.98705,1,0.995,0.96749,0.27103,0.24432,0.81015,0.000311379,0.000311379,0.000311379
239,106.585,0.26562,0.25771,0.83746,0.98705,1,0.995,0.96749,0.27103,0.24432,0.81015,0.000306663,0.000306663,0.000306663
240,107.041,0.28659,0.23795,0.79816,0.98822,1,0.995,0.97483,0.25504,0.23788,0.80559,0.000301948,0.000301948,0.000301948
241,107.485,0.23215,0.2323,0.794,0.98822,1,0.995,0.97483,0.25504,0.23788,0.80559,0.000297232,0.000297232,0.000297232
242,107.937,0.26162,0.21884,0.79592,0.98822,1,0.995,0.97483,0.25504,0.23788,0.80559,0.000292516,0.000292516,0.000292516
243,108.418,0.25804,0.23991,0.79809,0.98822,1,0.995,0.97483,0.25504,0.23788,0.80559,0.000287801,0.000287801,0.000287801
244,108.883,0.25598,0.23452,0.78312,0.98909,1,0.995,0.9665,0.25385,0.23677,0.80331,0.000283085,0.000283085,0.000283085
245,109.298,0.27028,0.23539,0.80113,0.98909,1,0.995,0.9665,0.25385,0.23677,0.80331,0.000278369,0.000278369,0.000278369
246,109.811,0.28437,0.25437,0.84296,0.98909,1,0.995,0.9665,0.25385,0.23677,0.80331,0.000273654,0.000273654,0.000273654
247,110.23,0.25559,0.23438,0.81469,0.98909,1,0.995,0.9665,0.25385,0.23677,0.80331,0.000268938,0.000268938,0.000268938
248,110.654,0.23273,0.24271,0.81279,0.9896,1,0.995,0.9629,0.2528,0.22912,0.79947,0.000264222,0.000264222,0.000264222
249,111.089,0.24728,0.23423,0.80651,0.9896,1,0.995,0.9629,0.2528,0.22912,0.79947,0.000259506,0.000259506,0.000259506
250,111.535,0.23265,0.20817,0.76363,0.9896,1,0.995,0.9629,0.2528,0.22912,0.79947,0.000254791,0.000254791,0.000254791
251,111.962,0.26741,0.23572,0.81243,0.9896,1,0.995,0.9629,0.2528,0.22912,0.79947,0.000250075,0.000250075,0.000250075
252,112.397,0.28672,0.24673,0.81984,0.99007,1,0.995,0.96145,0.25972,0.22336,0.79568,0.000245359,0.000245359,0.000245359
253,112.818,0.22013,0.21496,0.80504,0.99007,1,0.995,0.96145,0.25972,0.22336,0.79568,0.000240644,0.000240644,0.000240644
254,113.238,0.2568,0.22602,0.80575,0.99007,1,0.995,0.96145,0.25972,0.22336,0.79568,0.000235928,0.000235928,0.000235928
255,113.759,0.21747,0.21054,0.80656,0.99007,1,0.995,0.96145,0.25972,0.22336,0.79568,0.000231212,0.000231212,0.000231212
256,114.214,0.24424,0.24599,0.80143,0.99048,1,0.995,0.9693,0.25004,0.21147,0.79526,0.000226497,0.000226497,0.000226497
257,114.659,0.217,0.20555,0.78595,0.99048,1,0.995,0.9693,0.25004,0.21147,0.79526,0.000221781,0.000221781,0.000221781
258,115.083,0.23162,0.22296,0.77622,0.99048,1,0.995,0.9693,0.25004,0.21147,0.79526,0.000217065,0.000217065,0.000217065
259,115.502,0.21323,0.2129,0.81885,0.99048,1,0.995,0.9693,0.25004,0.21147,0.79526,0.000212349,0.000212349,0.000212349
260,115.934,0.23435,0.22762,0.7993,0.99099,1,0.995,0.96649,0.25505,0.21391,0.79558,0.000207634,0.000207634,0.000207634
261,116.352,0.21562,0.21144,0.78379,0.99099,1,0.995,0.96649,0.25505,0.21391,0.79558,0.000202918,0.000202918,0.000202918
262,116.773,0.22851,0.21467,0.79314,0.99099,1,0.995,0.96649,0.25505,0.21391,0.79558,0.000198202,0.000198202,0.000198202
263,117.217,0.23962,0.21786,0.75309,0.99099,1,0.995,0.96649,0.25505,0.21391,0.79558,0.000193487,0.000193487,0.000193487
264,117.677,0.23808,0.21142,0.77286,0.99098,1,0.995,0.97011,0.25557,0.21383,0.79534,0.000188771,0.000188771,0.000188771
265,118.1,0.26096,0.21851,0.81578,0.99098,1,0.995,0.97011,0.25557,0.21383,0.79534,0.000184055,0.000184055,0.000184055
266,118.615,0.23103,0.22411,0.78053,0.99098,1,0.995,0.97011,0.25557,0.21383,0.79534,0.00017934,0.00017934,0.00017934
267,119.034,0.23261,0.22084,0.77835,0.99098,1,0.995,0.97011,0.25557,0.21383,0.79534,0.000174624,0.000174624,0.000174624
268,119.468,0.23515,0.2095,0.77697,0.99108,1,0.995,0.96444,0.24214,0.21531,0.7914,0.000169908,0.000169908,0.000169908
269,119.888,0.24279,0.22324,0.84417,0.99108,1,0.995,0.96444,0.24214,0.21531,0.7914,0.000165192,0.000165192,0.000165192
270,120.335,0.23293,0.24051,0.77825,0.99108,1,0.995,0.96444,0.24214,0.21531,0.7914,0.000160477,0.000160477,0.000160477
271,120.785,0.20816,0.21931,0.79962,0.99108,1,0.995,0.96444,0.24214,0.21531,0.7914,0.000155761,0.000155761,0.000155761
272,121.208,0.22502,0.21577,0.79131,0.99118,1,0.995,0.96195,0.24352,0.22478,0.79252,0.000151045,0.000151045,0.000151045
273,121.628,0.20594,0.20771,0.80971,0.99118,1,0.995,0.96195,0.24352,0.22478,0.79252,0.00014633,0.00014633,0.00014633
274,122.046,0.20146,0.2151,0.73648,0.99118,1,0.995,0.96195,0.24352,0.22478,0.79252,0.000141614,0.000141614,0.000141614
275,122.564,0.21863,0.20346,0.81645,0.99118,1,0.995,0.96195,0.24352,0.22478,0.79252,0.000136898,0.000136898,0.000136898
276,123.007,0.24644,0.22597,0.82386,0.99127,1,0.995,0.9592,0.24891,0.22069,0.79336,0.000132183,0.000132183,0.000132183
277,123.452,0.21282,0.18905,0.79038,0.99127,1,0.995,0.9592,0.24891,0.22069,0.79336,0.000127467,0.000127467,0.000127467
278,123.89,0.25985,0.22002,0.76391,0.99127,1,0.995,0.9592,0.24891,0.22069,0.79336,0.000122751,0.000122751,0.000122751
279,124.31,0.19529,0.1967,0.78786,0.99127,1,0.995,0.9592,0.24891,0.22069,0.79336,0.000118035,0.000118035,0.000118035
280,124.741,0.22005,0.21233,0.79771,0.99157,1,0.995,0.96273,0.24737,0.21612,0.79228,0.00011332,0.00011332,0.00011332
281,125.159,0.22921,0.21453,0.79184,0.99157,1,0.995,0.96273,0.24737,0.21612,0.79228,0.000108604,0.000108604,0.000108604
282,125.58,0.26464,0.23179,0.80445,0.99157,1,0.995,0.96273,0.24737,0.21612,0.79228,0.000103888,0.000103888,0.000103888
283,126.012,0.26203,0.23705,0.83673,0.99157,1,0.995,0.96273,0.24737,0.21612,0.79228,9.91726e-05,9.91726e-05,9.91726e-05
284,126.468,0.21128,0.18682,0.76617,0.99161,1,0.995,0.96295,0.24208,0.20406,0.7928,9.44569e-05,9.44569e-05,9.44569e-05
285,126.904,0.20216,0.20573,0.78055,0.99161,1,0.995,0.96295,0.24208,0.20406,0.7928,8.97412e-05,8.97412e-05,8.97412e-05
286,127.417,0.22768,0.20812,0.80024,0.99161,1,0.995,0.96295,0.24208,0.20406,0.7928,8.50255e-05,8.50255e-05,8.50255e-05
287,127.84,0.21018,0.2126,0.8109,0.99161,1,0.995,0.96295,0.24208,0.20406,0.7928,8.03098e-05,8.03098e-05,8.03098e-05
288,128.272,0.18531,0.2056,0.7918,0.99153,1,0.995,0.96656,0.23939,0.20177,0.79472,7.55941e-05,7.55941e-05,7.55941e-05
289,128.693,0.26844,0.22748,0.78977,0.99153,1,0.995,0.96656,0.23939,0.20177,0.79472,7.08784e-05,7.08784e-05,7.08784e-05
290,129.135,0.21199,0.19227,0.775,0.99153,1,0.995,0.96656,0.23939,0.20177,0.79472,6.61627e-05,6.61627e-05,6.61627e-05
291,130.066,0.21329,0.20721,0.78046,0.99153,1,0.995,0.96656,0.23939,0.20177,0.79472,6.1447e-05,6.1447e-05,6.1447e-05
292,130.541,0.19135,0.19956,0.76995,0.99137,1,0.995,0.95742,0.23826,0.2072,0.79456,5.67313e-05,5.67313e-05,5.67313e-05
293,130.986,0.1906,0.19098,0.78541,0.99137,1,0.995,0.95742,0.23826,0.2072,0.79456,5.20156e-05,5.20156e-05,5.20156e-05
294,131.411,0.20279,0.19527,0.77661,0.99137,1,0.995,0.95742,0.23826,0.2072,0.79456,4.72999e-05,4.72999e-05,4.72999e-05
295,131.963,0.17886,0.18616,0.76855,0.99137,1,0.995,0.95742,0.23826,0.2072,0.79456,4.25842e-05,4.25842e-05,4.25842e-05
296,132.421,0.20033,0.20176,0.75668,0.99102,1,0.995,0.96708,0.22434,0.21057,0.79274,3.78685e-05,3.78685e-05,3.78685e-05
297,132.86,0.18976,0.18907,0.77628,0.99102,1,0.995,0.96708,0.22434,0.21057,0.79274,3.31528e-05,3.31528e-05,3.31528e-05
298,133.279,0.19454,0.18446,0.71216,0.99102,1,0.995,0.96708,0.22434,0.21057,0.79274,2.84371e-05,2.84371e-05,2.84371e-05
299,133.696,0.18765,0.18557,0.74498,0.99102,1,0.995,0.96708,0.22434,0.21057,0.79274,2.37214e-05,2.37214e-05,2.37214e-05
300,134.127,0.19938,0.20157,0.82448,0.9909,1,0.995,0.96613,0.21582,0.20312,0.79233,1.90057e-05,1.90057e-05,1.90057e-05
